customer_id,country,city,customer_type,gender,senior_citizen,partner,dependents,tenure_months,contract,monthly_charge,total_charges,cltv,complaint_count,payment_delay_days,roaming_usage,app_logins,network_quality_score,avg_monthly_data_usage_gb,customer_health_score,risk_segment,churn_label,customer_value_segment,cltv_segment
1120-BMWUB,Saudi Arabia,Riyadh,SME,Female,No,No,No,16,Month-to-month,53.9,834.15,5091.0,3,15,,20,7.0,60,84.0,Medium Risk,Yes,High Value,High CLTV
4925-LMHOK,Bahrain,Muharraq,SME,Male,No,No,No,15,Month-to-month,58.6,939.7,2003.0,3,15,,20,7.0,60,84.0,High Risk,Yes,Low Value,Low CLTV
5174-RNGBH,UAE,Sharjah,SME,Female,No,No,No,9,Month-to-month,66.25,620.55,5515.0,3,15,,20,7.0,90,84.0,Medium Risk,Yes,High Value,High CLTV
4430-UZIPO,UAE,Dubai,Individual,Male,No,No,No,3,Month-to-month,36.85,108.7,5825.0,3,15,,20,7.0,60,84.0,High Risk,Yes,High Value,High CLTV
5673-TIYIB,Saudi Arabia,Riyadh,Individual,Male,No,No,No,2,Month-to-month,40.4,77.15,3620.0,3,15,,20,7.0,60,84.0,High Risk,Yes,Medium Value,Medium CLTV
8976-OQHGT,Kuwait,Al Ahmadi,SME,Female,No,Yes,Yes,4,Month-to-month,56.5,235.1,5758.0,3,15,,20,7.0,60,84.0,High Risk,Yes,High Value,High CLTV
5099-BAILX,Saudi Arabia,Dammam,Enterprise,Male,Yes,Yes,No,43,Month-to-month,110.75,4687.9,2728.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,Low Value,Low CLTV
0115-TFERT,Saudi Arabia,Dammam,Individual,Male,No,Yes,No,21,Month-to-month,111.2,2317.1,4123.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3992-YWPKO,Oman,Salalah,Individual,Female,No,No,No,6,Month-to-month,109.9,669.45,5750.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,High Value,High CLTV
6599-RCLCJ,Oman,Muscat,Enterprise,Male,No,Yes,No,47,Month-to-month,109.55,5124.55,5863.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
1583-IHQZE,UAE,Abu Dhabi,Individual,Male,No,No,No,12,Month-to-month,112.95,1384.75,3965.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3571-RFHAR,Saudi Arabia,Riyadh,Enterprise,Male,No,No,No,65,Month-to-month,109.15,6941.2,6001.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
3336-JORSO,UAE,Abu Dhabi,Enterprise,Female,Yes,No,No,33,Month-to-month,110.45,3655.45,3401.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
4236-XPXAV,Saudi Arabia,Jeddah,Individual,Female,No,Yes,No,5,Month-to-month,99.15,465.05,2283.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
4658-HCOHW,Kuwait,Kuwait City,Individual,Female,No,Yes,No,21,Month-to-month,102.8,2110.15,3123.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
8443-WVPSS,Saudi Arabia,Riyadh,Individual,Male,No,Yes,No,10,Month-to-month,99.85,990.9,4243.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
0329-GTIAJ,Oman,Salalah,Individual,Female,No,No,No,3,Month-to-month,97.9,315.3,4330.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
1842-EZJMK,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,50,Month-to-month,103.7,5071.05,5897.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
8761-NSOBC,Kuwait,Kuwait City,Enterprise,Male,No,No,No,44,Month-to-month,100.55,4398.15,3486.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
9079-YEXQJ,Kuwait,Kuwait City,Enterprise,Female,No,No,No,54,Month-to-month,111.1,6014.85,5527.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
3186-BAXNB,UAE,Dubai,Individual,Female,No,No,No,1,Month-to-month,91.7,91.7,4319.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
4154-AQUGT,Saudi Arabia,Dammam,SME,Male,Yes,Yes,No,13,Month-to-month,89.05,1169.35,3861.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
3143-ILDAL,Kuwait,Kuwait City,Enterprise,Male,No,No,No,56,Month-to-month,94.45,5124.6,4830.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
8481-YYXWG,Saudi Arabia,Riyadh,SME,Female,No,No,No,5,Month-to-month,89.35,461.7,4584.0,3,15,,20,7.0,150,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
5649-ANRML,Saudi Arabia,Riyadh,Individual,Male,Yes,No,No,2,Month-to-month,95.1,180.25,4486.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
1670-SVOWZ,Saudi Arabia,Jeddah,SME,Female,No,Yes,No,14,Month-to-month,89.65,1208.35,2504.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
1731-TVIUK,Qatar,Doha,Individual,Female,No,No,No,4,Month-to-month,93.5,362.2,4554.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
8019-ENHXU,UAE,Dubai,Enterprise,Male,No,Yes,No,42,Month-to-month,99.45,4138.05,4624.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
6432-TWQLB,Kuwait,Kuwait City,SME,Male,No,Yes,No,5,Month-to-month,85.4,401.1,3676.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
3842-IYKUE,Saudi Arabia,Riyadh,SME,Female,No,No,No,35,Month-to-month,85.3,2917.5,2455.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
7530-HDYDS,Oman,Salalah,SME,Female,No,No,No,38,Month-to-month,84.25,3264.5,2885.0,3,15,,20,7.0,150,84.0,Medium Risk,Yes,Low Value,Low CLTV
8802-UNOJF,Saudi Arabia,Jeddah,SME,Male,Yes,No,No,12,Month-to-month,83.8,1029.75,5565.0,3,15,,20,7.0,150,84.0,High Risk,Yes,High Value,High CLTV
0461-CVKMU,Kuwait,Al Ahmadi,SME,Female,No,Yes,No,23,Month-to-month,83.8,1900.25,5737.0,3,15,,20,7.0,150,84.0,High Risk,Yes,High Value,High CLTV
4183-WCSEP,Kuwait,Al Ahmadi,SME,Male,No,No,No,31,Month-to-month,78.45,2435.15,3091.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
5914-DVBWJ,Saudi Arabia,Riyadh,SME,Female,Yes,No,No,18,Month-to-month,85.45,1505.85,5145.0,3,15,,20,7.0,150,84.0,High Risk,Yes,High Value,High CLTV
5747-PMBSQ,Saudi Arabia,Riyadh,Individual,Male,Yes,Yes,No,10,Month-to-month,92.5,934.1,2415.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
2344-JMOGN,UAE,Dubai,Individual,Male,No,Yes,No,9,Month-to-month,94.85,890.6,3016.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
3374-LXDEV,Oman,Muscat,SME,Female,No,No,No,13,Month-to-month,89.4,1132.35,2226.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Low Value,Low CLTV
1522-VVDMG,Oman,Salalah,SME,Male,No,Yes,No,7,Month-to-month,89.75,608.8,3807.0,3,15,,20,7.0,150,84.0,High Risk,Yes,Medium Value,Medium CLTV
1095-JUDTC,Saudi Arabia,Riyadh,Enterprise,Female,Yes,No,No,47,Month-to-month,95.05,4504.55,5214.0,3,15,,20,7.0,150,84.0,Medium Risk,Yes,High Value,High CLTV
3976-BWUCK,Kuwait,Kuwait City,Enterprise,Female,No,Yes,No,30,Month-to-month,94.1,2804.45,5255.0,3,15,,20,7.0,150,84.0,High Risk,Yes,High Value,High CLTV
3009-JWMPU,UAE,Sharjah,Enterprise,Male,No,No,No,62,One year,96.75,6125.4,5016.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
0727-BMPLR,UAE,Dubai,Enterprise,Female,Yes,No,No,55,One year,100.0,5509.3,5679.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
2382-BCKQJ,Qatar,Al Wakrah,Enterprise,Female,No,No,No,62,One year,100.15,6413.65,5600.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6646-QVXLR,Saudi Arabia,Dammam,Enterprise,Male,Yes,Yes,No,62,One year,103.75,6383.35,5052.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
2886-KEFUM,UAE,Sharjah,Enterprise,Female,No,Yes,No,63,One year,107.5,6873.75,6144.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
7694-VLBWQ,UAE,Sharjah,Enterprise,Male,No,Yes,No,67,One year,104.1,7040.85,4857.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
3870-MQAMG,UAE,Abu Dhabi,Enterprise,Female,No,Yes,No,54,One year,110.35,5893.15,6189.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
7774-OJSXI,Saudi Arabia,Riyadh,Enterprise,Male,No,No,No,31,One year,103.45,3066.45,5387.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
2403-BCASL,Bahrain,Manama,Enterprise,Male,Yes,Yes,No,41,One year,111.95,4534.9,3711.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3886-CERTZ,Oman,Muscat,Enterprise,Female,No,Yes,No,72,One year,109.25,8109.8,4261.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
4088-YLDSU,Saudi Arabia,Riyadh,Enterprise,Male,No,Yes,No,55,One year,104.15,5743.05,4369.0,3,15,,8,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
7067-KSAZT,UAE,Dubai,Enterprise,Female,Yes,Yes,No,65,One year,106.25,6979.8,5965.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
8327-LZKAS,UAE,Sharjah,Enterprise,Female,Yes,Yes,No,43,One year,107.55,4533.9,4423.0,3,15,,8,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
1984-FCOWB,Saudi Arabia,Dammam,Enterprise,Female,No,Yes,No,70,One year,109.5,7674.55,4191.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
4250-ZBWLV,Saudi Arabia,Jeddah,Enterprise,Male,No,No,No,68,One year,108.45,7176.55,4454.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
9835-ZIITK,UAE,Dubai,Enterprise,Male,Yes,Yes,No,66,One year,110.85,7491.75,4281.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
8651-ENBZX,Saudi Arabia,Jeddah,Enterprise,Female,Yes,No,No,60,One year,106.0,6441.4,5507.0,3,15,,8,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
3058-HJCUY,Saudi Arabia,Jeddah,Enterprise,Male,No,Yes,No,41,One year,102.6,4213.35,2098.0,3,15,,8,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
3685-YLCMQ,Kuwait,Kuwait City,Enterprise,Male,No,No,No,58,One year,104.65,6219.6,5411.0,3,15,,8,7.0,220,84.0,Medium Risk,Yes,High Value,High CLTV
6664-FPDAC,Kuwait,Al Ahmadi,Enterprise,Female,Yes,No,No,56,One year,111.95,6418.9,4060.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
2239-JALAW,Bahrain,Muharraq,Enterprise,Male,No,No,No,58,One year,103.25,6017.65,6105.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
4791-QRGMF,Qatar,Doha,Enterprise,Male,No,Yes,No,59,One year,99.5,5961.1,6098.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
9518-RWHZL,Bahrain,Muharraq,Enterprise,Female,No,No,No,64,One year,100.05,6254.2,5452.0,4,15,,8,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
1899-VXWXM,UAE,Dubai,Enterprise,Male,No,No,No,48,One year,106.1,5082.8,5898.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
6097-EQISJ,UAE,Dubai,Enterprise,Female,No,Yes,No,66,One year,102.45,6615.15,4688.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
4612-THJBS,Saudi Arabia,Jeddah,Enterprise,Female,Yes,No,No,56,One year,104.75,5510.65,5605.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6425-YQLLO,UAE,Dubai,Enterprise,Female,Yes,Yes,No,66,One year,105.95,6975.25,6117.0,3,15,,8,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
7124-UGSUR,UAE,Abu Dhabi,Enterprise,Female,Yes,Yes,No,61,One year,104.4,6405.0,4412.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
7632-MNYOY,UAE,Abu Dhabi,Enterprise,Male,Yes,No,No,66,One year,110.9,7432.05,4389.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
4913-EHYUI,UAE,Abu Dhabi,Enterprise,Male,Yes,Yes,No,56,One year,104.55,5794.65,6268.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
0691-IFBQW,Saudi Arabia,Riyadh,Enterprise,Female,Yes,No,No,46,One year,110.0,4874.8,2403.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
2408-TZMJL,Qatar,Doha,Enterprise,Male,No,Yes,No,59,One year,110.15,6448.05,4601.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
0201-OAMXR,Saudi Arabia,Riyadh,Enterprise,Female,No,No,No,70,One year,115.55,8127.6,4838.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3424-NMNBO,Oman,Muscat,Enterprise,Male,Yes,Yes,No,58,One year,108.85,6287.25,4739.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
2659-VXMWZ,Qatar,Al Wakrah,Enterprise,Male,No,Yes,No,67,One year,111.3,7482.1,4146.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
5136-KCKGI,UAE,Dubai,Enterprise,Female,No,Yes,No,33,One year,103.7,3467.0,4461.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
9360-AHGNL,Bahrain,Manama,Enterprise,Female,Yes,Yes,No,43,One year,109.55,4830.25,5863.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,High Value,High CLTV
2889-FPWRM,UAE,Sharjah,Enterprise,Male,No,Yes,No,72,One year,117.8,8684.8,4432.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
8199-ZLLSA,UAE,Abu Dhabi,Enterprise,Male,No,No,No,67,One year,118.35,7804.15,6255.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
0877-SDMBN,Kuwait,Kuwait City,Enterprise,Female,No,No,No,54,One year,103.95,5639.05,6117.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6777-TGHTM,Oman,Muscat,Enterprise,Female,No,No,No,53,One year,106.95,5785.5,5550.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
4789-KWMXN,Saudi Arabia,Dammam,Enterprise,Male,No,Yes,No,47,One year,110.85,5275.8,3344.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
1444-VVSGW,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,70,One year,115.65,7968.85,5563.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
3192-NQECA,Kuwait,Kuwait City,Enterprise,Male,No,Yes,No,68,Two year,110.0,7611.85,5034.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
6680-NENYN,Saudi Arabia,Dammam,Enterprise,Female,No,No,No,43,Two year,104.6,4759.85,5250.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
2834-JRTUA,Bahrain,Muharraq,Enterprise,Male,No,No,No,71,Two year,108.05,7532.15,5200.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
6990-YNRIO,Saudi Arabia,Riyadh,Enterprise,Male,No,Yes,No,65,Two year,108.65,6937.95,6120.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
5440-FLBQG,Bahrain,Manama,Enterprise,Male,Yes,Yes,No,69,Two year,108.4,7318.2,4708.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
5236-PERKL,Oman,Muscat,Enterprise,Female,No,No,No,57,Two year,112.95,6465.0,4738.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
7317-GGVPB,Kuwait,Al Ahmadi,Enterprise,Male,No,Yes,No,71,Two year,108.6,7690.9,4982.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
8809-RIHDD,Kuwait,Kuwait City,Enterprise,Male,No,Yes,No,72,Two year,103.4,7372.65,5055.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
0917-EZOLA,Bahrain,Muharraq,Enterprise,Male,Yes,Yes,No,72,Two year,104.15,7689.95,5925.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
1150-WFARN,UAE,Sharjah,Enterprise,Female,No,Yes,No,67,Two year,108.75,7156.2,5516.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
5089-IFSDP,Kuwait,Kuwait City,Enterprise,Female,No,Yes,No,58,Two year,109.45,6144.55,6424.0,4,15,,30,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
7762-URZQH,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,66,Two year,106.05,6981.35,5602.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6386-SZZKH,Oman,Salalah,Enterprise,Female,No,Yes,No,49,Two year,107.95,5293.2,5785.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
6804-GDMOI,Saudi Arabia,Dammam,Enterprise,Female,No,No,No,61,Two year,106.6,6428.4,4183.0,3,15,,8,7.0,220,84.0,Medium Risk,Yes,Medium Value,Medium CLTV
5271-YNWVR,UAE,Sharjah,Enterprise,Male,No,Yes,No,68,Two year,113.15,7856.0,4610.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
1555-DJEQW,UAE,Abu Dhabi,Enterprise,Female,No,Yes,No,70,Two year,114.2,7723.9,5947.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
9053-JZFKV,UAE,Sharjah,Enterprise,Male,No,No,No,67,Two year,116.2,7752.3,4495.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3259-FDWOY,Oman,Sohar,Enterprise,Male,No,Yes,No,71,Two year,106.0,7723.7,4072.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
5748-RNCJT,Saudi Arabia,Dammam,Enterprise,Male,No,No,No,69,Two year,106.5,7348.8,4859.0,3,15,,8,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3090-HAWSU,Saudi Arabia,Riyadh,Enterprise,Male,No,No,No,61,Two year,111.6,6876.05,4495.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
4710-FDUIZ,Kuwait,Al Ahmadi,Enterprise,Male,No,Yes,No,56,One year,100.3,5614.45,5170.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
9101-BWFSS,Kuwait,Al Ahmadi,Enterprise,Female,No,Yes,No,50,One year,108.55,5610.7,4274.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
5469-CTCWN,UAE,Dubai,Enterprise,Male,No,Yes,No,61,One year,106.0,6547.7,4334.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
2929-QNSRW,Bahrain,Muharraq,Enterprise,Female,No,Yes,No,56,One year,98.25,5508.35,4886.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
9139-WQQDY,UAE,Sharjah,Enterprise,Female,No,Yes,No,49,One year,100.45,4941.8,4235.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
4800-CZMPC,Saudi Arabia,Dammam,Enterprise,Female,No,Yes,No,48,One year,103.25,5037.55,4736.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
3325-FUYCG,UAE,Dubai,Enterprise,Male,No,Yes,No,28,One year,106.1,2847.4,3770.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
3763-GCZHZ,Saudi Arabia,Jeddah,Enterprise,Male,No,Yes,No,66,One year,104.05,6890.0,5504.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
8849-GYOKR,Bahrain,Manama,Enterprise,Female,No,Yes,No,54,One year,106.55,5763.3,4893.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
0406-BPDVR,Oman,Sohar,Enterprise,Female,Yes,Yes,No,54,One year,101.5,5373.1,6405.0,4,15,,20,6.0,220,77.0,Medium Risk,Yes,High Value,High CLTV
2748-MYRVK,Oman,Muscat,Enterprise,Female,No,No,No,63,One year,99.9,6137.0,4776.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
8634-CILSZ,Saudi Arabia,Riyadh,Enterprise,Male,No,No,No,69,One year,104.7,7220.35,6350.0,3,15,,20,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
2722-VOJQL,Oman,Sohar,Enterprise,Male,No,No,No,64,One year,105.65,6903.1,4870.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
9249-FXSCK,UAE,Sharjah,Enterprise,Female,No,No,No,52,One year,111.25,5916.45,4861.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
5013-SBUIH,UAE,Dubai,Enterprise,Female,No,No,No,50,Two year,109.65,5551.15,5855.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
6797-LNAQX,Qatar,Doha,Enterprise,Male,No,Yes,No,70,Two year,98.3,6859.5,4794.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
7486-KSRVI,Saudi Arabia,Dammam,Enterprise,Male,No,No,No,43,One year,100.0,4211.55,4760.0,3,15,,8,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
3190-XFANI,Saudi Arabia,Dammam,Enterprise,Male,No,No,No,49,One year,100.6,5069.65,5585.0,3,15,,8,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
4853-RULSV,UAE,Dubai,Enterprise,Male,No,No,No,70,Two year,104.0,7250.15,4544.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
2530-ENDWQ,Oman,Salalah,Enterprise,Female,No,Yes,No,71,Two year,93.7,6585.35,4296.0,4,15,,8,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
0691-JVSYA,Kuwait,Al Ahmadi,Enterprise,Female,No,Yes,No,53,One year,94.85,5000.2,4328.0,4,15,,8,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
2037-XJFUP,Saudi Arabia,Jeddah,Enterprise,Male,No,Yes,No,33,One year,95.8,3036.75,4161.0,4,15,,8,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
4607-CHPCA,Saudi Arabia,Dammam,Enterprise,Male,No,Yes,No,25,One year,90.4,2178.6,5801.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6270-OMFIW,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,60,One year,94.4,5610.25,4990.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
3927-NLNRY,UAE,Abu Dhabi,Enterprise,Male,No,Yes,No,53,One year,94.25,4867.95,5414.0,4,15,,20,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
4187-CINZD,Oman,Salalah,Enterprise,Female,Yes,No,No,46,One year,95.25,4424.2,3180.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
6769-DCQLI,Saudi Arabia,Jeddah,Enterprise,Male,No,No,No,52,One year,105.0,5426.85,4630.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
0431-APWVY,Oman,Salalah,Enterprise,Female,No,Yes,No,28,One year,90.1,2598.95,5958.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
6305-YLBMM,Saudi Arabia,Riyadh,Enterprise,Male,No,No,No,69,One year,104.05,7262.0,4254.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
1644-IRKSF,Bahrain,Muharraq,Enterprise,Female,No,Yes,No,33,One year,93.8,3124.5,5080.0,4,15,,8,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
2995-UPRYS,Qatar,Doha,Enterprise,Female,Yes,Yes,No,40,One year,99.2,4062.2,5098.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,High Value,High CLTV
0520-FDVVT,Qatar,Al Wakrah,Enterprise,Male,No,No,No,35,One year,102.35,3626.1,2473.0,4,15,,20,6.0,220,77.0,High Risk,Yes,Low Value,Low CLTV
9651-GTSAQ,Saudi Arabia,Riyadh,Enterprise,Female,No,Yes,No,53,One year,106.1,5769.75,4471.0,4,15,,30,6.0,220,77.0,High Risk,Yes,Medium Value,Medium CLTV
0748-RDGGM,Qatar,Al Wakrah,Enterprise,Male,No,Yes,No,70,One year,109.5,7534.65,6136.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
2165-VOEGB,Bahrain,Muharraq,Enterprise,Female,No,No,No,46,One year,105.2,4822.85,3322.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Low Value,Low CLTV
1502-XFCVR,Saudi Arabia,Riyadh,Enterprise,Female,No,No,No,58,One year,106.45,6145.85,5902.0,4,15,,30,6.0,220,77.0,High Risk,Yes,High Value,High CLTV
2359-QWQUL,UAE,Abu Dhabi,Enterprise,Female,No,Yes,No,39,One year,104.7,4134.85,2371.0,3,15,,20,7.0,220,84.0,Medium Risk,Yes,Low Value,Low CLTV
0193-ESZXP,Kuwait,Kuwait City,Enterprise,Female,Yes,Yes,No,58,One year,105.5,6205.5,5067.0,3,15,,30,7.0,220,84.0,High Risk,Yes,High Value,High CLTV
7055-VKGDA,Saudi Arabia,Dammam,Enterprise,Male,No,No,No,54,One year,105.4,5643.4,4406.0,3,15,,30,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
8267-ZNYVZ,Saudi Arabia,Jeddah,Enterprise,Female,No,Yes,No,33,One year,103.75,3361.05,3824.0,3,15,,20,7.0,220,84.0,High Risk,Yes,Medium Value,Medium CLTV
